Goal Hash: -1642195275
States: 1024, Actions: 8
State\Action,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7
State_377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_450,0.0,-19.482034750018663,0.0,5.588048475233168,0.0,21.752914824917195,0.0,38.68145277956147
State_451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_454,0.0,-17.456507815219044,0.0,35.11328485436267,0.0,26.658357665962523,26.218511076659137,0.0
State_455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_458,0.0,-25.144709155602555,0.0,-16.673486184346938,23.596961603243727,0.0,0.0,22.143321216571398
State_459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_462,0.0,-5.7699867094381485,0.0,2.2605393874062822,39.4150410630523,0.0,22.546128135150834,0.0
State_463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_466,0.0,-26.869886648083945,205.76070752312066,0.0,0.0,7.124658601556535,0.0,6.895112141012663
State_467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_470,0.0,24.792165875232232,52.10959027055379,0.0,0.0,71.90991593626947,72.1166187470536,0.0
State_471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_474,0.0,-30.44415442105904,12.058060277256924,0.0,72.67364032241377,0.0,0.0,20.68365590249622
State_475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_478,0.0,-0.6578257405298453,27.704770075689005,0.0,260.72998431868905,0.0,61.38108668097895,0.0
State_479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_482,32.57736732726032,0.0,0.0,-13.443140182776439,0.0,5.411695107125735,0.0,4.020131340893016
State_483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_486,39.41658968814152,0.0,0.0,-1.0237234067293493,0.0,18.15215559464361,22.227498162142318,0.0
State_487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_490,25.549814108199886,0.0,0.0,-10.0,0.0,0.0,0.0,-0.2
State_491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_494,13.612094664524765,0.0,0.0,-16.008271543478394,41.53164337182313,0.0,5.612809735381941,0.0
State_495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_498,69.65287763934607,0.0,8.882462443209972,0.0,0.0,0.0,0.0,33.45602858568974
State_499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_502,78.60384304677176,0.0,32.09527177099148,0.0,0.0,21.106704487112573,6.338866987642369,0.0
State_503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_506,34.96163155627487,0.0,4.784154657488624,0.0,0.0,0.0,0.0,1.6756356323132926
State_507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_510,75.94675526982319,0.0,9.03814830187707,0.0,9.79004885456561,0.0,1.1327655187644603,0.0
State_511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
